,regret after 1 iterations,regret after 2 iterations,regret after 3 iterations,regret after 4 iterations,regret after 5 iterations,regret after 6 iterations,regret after 7 iterations,regret after 8 iterations,regret after 9 iterations,regret after 10 iterations,regret after 11 iterations,regret after 12 iterations,regret after 13 iterations,regret after 14 iterations,regret after 15 iterations,regret after 16 iterations,regret after 17 iterations,regret after 18 iterations,regret after 19 iterations,regret after 20 iterations,regret after 21 iterations,regret after 22 iterations,regret after 23 iterations,regret after 24 iterations,regret after 25 iterations,regret after 26 iterations,regret after 27 iterations,regret after 28 iterations,regret after 29 iterations,regret after 30 iterations,regret after 31 iterations,regret after 32 iterations,regret after 33 iterations,regret after 34 iterations,regret after 35 iterations,regret after 36 iterations,regret after 37 iterations,regret after 38 iterations,regret after 39 iterations,regret after 40 iterations
749,0.05898827314376831,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04242849349975586,0.04204249382019043,0.04204249382019043,0.04204249382019043,0.04204249382019043,0.04204249382019043,0.04204249382019043,0.04204249382019043
750,0.07510685920715332,0.018808364868164062,0.018808364868164062,0.018808364868164062,0.018808364868164062,0.012605845928192139,0.012605845928192139,0.012605845928192139,0.0048819780349731445,0.0048819780349731445,0.0048819780349731445,0.0048819780349731445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.01818186044692993,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273,0.00032466650009155273
752,0.14291900396347046,0.14291900396347046,0.14291900396347046,0.13428813219070435,0.13428813219070435,0.13428813219070435,0.04418402910232544,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.04272961616516113,0.03555673360824585,0.028045237064361572
753,0.12317460775375366,0.0813491940498352,0.08087301254272461,0.08087301254272461,0.08087301254272461,0.08087301254272461,0.07825398445129395,0.0769047737121582,0.0769047737121582,0.0769047737121582,0.0769047737121582,0.0769047737121582,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.0610317587852478,0.015952348709106445,0.015952348709106445,0.015952348709106445,0.015952348709106445,0.015952348709106445,0.015952348709106445,0.015952348709106445,0.015952348709106445,0.015952348709106445,0.015952348709106445,0.015952348709106445
756,0.022943735122680664,0.022943735122680664,0.022943735122680664,0.018181800842285156,0.018181800842285156,0.018181800842285156,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125,0.0034198760986328125
761,0.004750609397888184,3.6656856536865234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,0.008000016212463379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,0.057077109813690186,0.04821634292602539,0.04039126634597778,0.04039126634597778,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.03889530897140503,0.032566189765930176,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205,0.031300365924835205
765,0.03181487321853638,0.03181487321853638,0.017008721828460693,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217,0.013350188732147217
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.023713290691375732,0.017804265022277832,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.014348983764648438,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958,0.0118180513381958
769,0.01725900173187256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.21426010131835938,0.21426010131835938,0.21426010131835938,0.21426010131835938,0.21426010131835938,0.21426010131835938,0.14080899953842163,0.14080899953842163,0.14080899953842163,0.14080899953842163,0.14080899953842163,0.14080899953842163,0.14080899953842163,0.14080899953842163,0.14080899953842163,0.14080899953842163,0.08632874488830566,0.08484381437301636,0.08484381437301636,0.08484381437301636,0.08484381437301636,0.027342557907104492,0.0193292498588562,0.0193292498588562,0.0193292498588562,0.0193292498588562,0.0193292498588562,0.01771634817123413,0.01771634817123413,0.01771634817123413,0.01771634817123413,0.01771634817123413,0.017690718173980713,0.017690718173980713,0.016077816486358643,0.016077816486358643,0.016077816486358643,0.016077816486358643,0.016077816486358643,0.016077816486358643
772,0.028095662593841553,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.009697556495666504,0.00808572769165039,0.00808572769165039
773,0.059871792793273926,0.02434617280960083,0.02434617280960083,0.02434617280960083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.014333188533782959,0.010663628578186035,0.010663628578186035,0.010663628578186035,0.010663628578186035,0.010663628578186035,0.010663628578186035,0.010663628578186035,0.010663628578186035,0.010663628578186035,0.010663628578186035,0.010663628578186035,0.010663628578186035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,0.024000048637390137,0.024000048637390137,0.024000048637390137,0.024000048637390137,0.024000048637390137,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447,0.020000040531158447
778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,0.004612326622009277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,0.14040040969848633,0.09588199853897095,0.09588199853897095,0.09588199853897095,0.08518940210342407,0.08466988801956177,0.0703355073928833,0.0703355073928833,0.0703355073928833,0.04242962598800659,0.04242962598800659,0.04242962598800659,0.04242962598800659,0.03758114576339722,0.03758114576339722,0.03758114576339722,0.03758114576339722,0.03758114576339722,0.03758114576339722,0.03758114576339722,0.02633655071258545,0.02633655071258545,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164,0.025400400161743164
792,0.025800585746765137,0.025800585746765137,0.025800585746765137,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891,0.006666660308837891
793,0.030273795127868652,0.01723027229309082,0.011755228042602539,0.011755228042602539,0.011755228042602539,0.011755228042602539,0.011755228042602539,0.011755228042602539,0.011755228042602539,0.011755228042602539,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.007890522480010986,0.002415478229522705,0.002415478229522705,0.002415478229522705,0.002415478229522705,0.002415478229522705,0.002415478229522705,0.002415478229522705
794,0.014610350131988525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.03320181369781494,0.019061625003814697,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05,2.2590160369873047e-05
796,0.021407604217529297,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719,0.012316703796386719
797,0.006168842315673828,0.006168842315673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,0.036102235317230225,0.029102027416229248,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662,0.002019822597503662
801,0.04140007495880127,0.04140007495880127,0.04140007495880127,0.04140007495880127,0.04140007495880127,0.010584831237792969,0.010584831237792969,0.010584831237792969,0.010584831237792969,0.010584831237792969,0.010584831237792969,0.010584831237792969,0.010584831237792969,0.010584831237792969,0.010584831237792969,0.010584831237792969,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.009088397026062012,0.0,0.0
803,0.006878376007080078,0.0067291259765625,0.0039539337158203125,0.0039539337158203125,0.0039539337158203125,0.0039539337158203125,0.0039539337158203125,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.003672182559967041,0.0036379098892211914,0.002952873706817627,0.002952873706817627,0.002952873706817627,0.002952873706817627,0.0025336146354675293,0.0025336146354675293,0.0025336146354675293,0.0025336146354675293,0.0025336146354675293,0.0025336146354675293
806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,0.09713572263717651,0.002434253692626953,0.002434253692626953,0.002434253692626953,0.002434253692626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,0.016969680786132812,0.016969680786132812,0.016969680786132812,0.016969680786132812,0.016969680786132812,0.011969685554504395,0.011969685554504395,0.011969685554504395,0.011969685554504395,0.011969685554504395,0.011969685554504395,0.011969685554504395,0.011969685554504395,0.011969685554504395,0.011969685554504395,0.011969685554504395,0.011969685554504395,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544,0.00884467363357544
813,0.037700772285461426,0.03642827272415161,0.03642827272415161,0.03642827272415161,0.03642827272415161,0.03642827272415161,0.03642827272415161,0.03642827272415161,0.03642827272415161,0.03642827272415161,0.03642827272415161,0.03642827272415161,0.030966579914093018,0.030966579914093018,0.030966579914093018,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.029047131538391113,0.02648407220840454,0.02648407220840454,0.02648407220840454,0.02648407220840454,0.02648407220840454,0.02648407220840454,0.02648407220840454,0.02648407220840454,0.02648407220840454
814,0.014583468437194824,0.014583468437194824,0.014583468437194824,0.014583468437194824,0.014583468437194824,0.014583468437194824,0.014583468437194824,0.004230082035064697,0.004230082035064697,0.004230082035064697,0.004230082035064697,0.004230082035064697,0.0018868446350097656,0.0018868446350097656,0.0018868446350097656,0.0018868446350097656,0.0018868446350097656,0.0018868446350097656,0.0018868446350097656,0.0018868446350097656,0.0018868446350097656,0.0018868446350097656,0.0018868446350097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,0.0014579296112060547,0.0014579296112060547,0.00024044513702392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,0.05628257989883423,0.012985587120056152,0.012985587120056152,0.012985587120056152,0.012985587120056152,0.0073091983795166016,0.0073091983795166016,0.0073091983795166016,0.0073091983795166016,0.0073091983795166016,0.0073091983795166016,0.0073091983795166016,0.0073091983795166016,0.0073091983795166016,0.0073091983795166016,0.0073091983795166016,0.0073091983795166016,0.0046648383140563965,0.0046648383140563965,0.0046648383140563965,0.0046648383140563965,0.0046648383140563965,0.0046648383140563965,0.0046648383140563965,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.0023709535598754883,0.00035697221755981445,0.00035697221755981445
820,0.01632821559906006,0.01632821559906006,0.008078396320343018,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994,0.007662832736968994
826,0.02984243631362915,0.020461618900299072,0.020461618900299072,0.020461618900299072,0.020461618900299072,0.020461618900299072,0.020461618900299072,0.020461618900299072,0.020461618900299072,0.020461618900299072,0.019282162189483643,0.019282162189483643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781,0.0017666816711425781
830,0.01885080337524414,0.017361104488372803,0.017361104488372803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,0.00906139612197876,0.008118808269500732,0.008118808269500732,0.007105886936187744,0.007105886936187744,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766,0.004786014556884766
834,0.018181800842285156,0.009740233421325684,0.009740233421325684,0.0035713911056518555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,0.017078757286071777,0.012292802333831787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,0.011610925197601318,0.009568989276885986,0.009568989276885986,0.009558439254760742,0.009558439254760742,0.009558439254760742,0.009558439254760742,0.009558439254760742,0.009558439254760742,0.009369373321533203,0.007383406162261963,0.007383406162261963,0.007383406162261963,0.007383406162261963,0.007383406162261963,0.007383406162261963,0.007383406162261963,0.007383406162261963,0.007383406162261963,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035,0.0033612847328186035
