,rank 4,rank 5,rank 6,rank 7,rank 8,rank 9,rank 10,rank 11,rank 12,rank 13,rank 14,rank 15,rank 16,rank 17,rank 18,rank 19,rank 20,rank 21,rank 22,rank 23,rank 24,rank 25,rank 26,rank 27,rank 28,rank 29,rank 30,rank 31,rank 32,rank 33,rank 34,rank 35,rank 36,rank 37,rank 38,rank 39,rank 40
23,0.025461112004177888,0.017593003608941893,0.017593003608941893,0.017593003608941893,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174,0.013011082032850174
28,0.006529024971434858,0.006529024971434858,0.006529024971434858,0.004760517216331846,0.004760517216331846,0.004760517216331846,0.004760517216331846,0.004760517216331846,0.004760517216331846,0.004760517216331846,0.004760517216331846,0.004760517216331846,0.004760517216331846,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.002681836898349451,0.0
30,0.07804537696376573,0.015603207157388832,0.015603207157388832,0.015603207157388832,0.015603207157388832,0.015603207157388832,0.015603207157388832,0.015603207157388832,0.0119821087365483,0.007670164308294869,0.007670164308294869,0.007670164308294869,0.007670164308294869,0.007670164308294869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.04785714285714304,0.04785714285714304,0.03904761904761922,0.03904761904761922,0.03904761904761922,0.03904761904761922,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.034285714285714364,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306,0.032142857142857306
40994,0.04200783343640488,0.04200783343640488,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.0,0.0,0.0,0.0
36,0.003535353535353527,0.003535353535353527,0.003535353535353527,0.003535353535353527,0.003535353535353527,0.003535353535353527,0.003535353535353527,0.003535353535353527,0.003535353535353527,0.001262626262626262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.035911250873515044,0.035911250873515044,0.021699510831586277,0.021699510831586277,0.021699510831586277,0.021699510831586277,0.021699510831586277,0.01692802236198465,0.01692802236198465,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.01148777078965757,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944,0.006888888888888944
4134,0.02008448272788818,0.02008448272788818,0.02008448272788818,0.02008448272788818,0.02008448272788818,0.02008448272788818,0.02008448272788818,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.009146075336360748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.03503667569968945,0.020543244103970057,0.003472141722141761,0.003472141722141761,0.003472141722141761,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516,0.0014845188236890516
40,0.06708758061160806,0.06708758061160806,0.06708758061160806,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409
41,0.02619136961156604,0.025679715296650835,0.025679715296650835,0.025679715296650835,0.025679715296650835,0.025679715296650835,0.025679715296650835,0.025679715296650835,0.025679715296650835,0.025679715296650835,0.025679715296650835,0.025679715296650835,0.025679715296650835,0.020914657148323246,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505,0.0039117468439400505
4136,0.06666666666666662,0.06666666666666662,0.01333333333333328,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608,0.001666666666666608
43,0.04412581699346396,0.04412581699346396,0.04412581699346396,0.04412581699346396,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663,0.009542483660130663
44,0.033845151938250655,0.033845151938250655,0.033845151938250655,0.033845151938250655,0.009556614085892867,0.009556614085892867,0.009556614085892867,0.009556614085892867,0.009556614085892867,0.009556614085892867,0.009556614085892867,0.009556614085892867,0.009556614085892867,0.009556614085892867,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298,0.004067390571905298
40997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.00355141105984573,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40999,0.0014492753623188415,0.0014492753623188415,0.0014492753623188415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.02121085542138179,0.02121085542138179,0.02121085542138179,0.02121085542138179,0.02121085542138179,0.02121085542138179,0.02121085542138179,0.02121085542138179,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021,0.01066504645452021
41004,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05,2.1873970970906053e-05
50,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.004522840343735868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41007,0.025723611123498726,0.025723611123498726,0.025723611123498726,0.015206984939612773,0.015206984939612773,0.013265293026952497,0.013265293026952497,0.013265293026952497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.006666666666666654,0.006666666666666654,0.006666666666666654,0.006666666666666654,0.006666666666666654,0.006666666666666654,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.004999999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.059807011199677046,0.059807011199677046,0.04343285280984158,0.015466285945974323,0.015466285945974323,0.015466285945974323,0.015466285945974323,0.015466285945974323,0.015466285945974323,0.015466285945974323,0.015466285945974323,0.015466285945974323,0.015466285945974323,0.004620362745921869,0.004620362745921869,0.004620362745921869,0.004620362745921869,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565,0.0015533168819013565
4153,0.006666666666666671,0.006666666666666671,0.006666666666666668,0.006666666666666668,0.006666666666666668,0.006666666666666668,0.006666666666666668,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.0,0.0,0.0
59,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242,0.0019316239316239242
60,0.003983861045034842,0.003983861045034842,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238,0.0003088381157428238
61,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011,0.005000000000000011
183,0.007661492148927085,0.007661492148927085,0.007661492148927085,0.002251795739962814,0.002251795739962814,0.002251795739962814,0.002251795739962814,0.002251795739962814,0.002251795739962814,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0021542226512045737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.00436507936507937,0.00436507936507937,0.0037698412698412677,0.0037698412698412677,0.0037698412698412677,0.0037698412698412677,0.0037698412698412677,0.0037698412698412677,0.0037698412698412677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,0.0367857142857142,0.0367857142857142,0.02410714285714277,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.023749999999999993,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.019642857142857184,0.01392857142857129
4340,0.027114602009163574,0.02119152508608664,0.02119152508608664,0.014342383107088963,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.0073091721449102115,0.003304675716440414,0.003304675716440414,0.003304675716440414,0.003304675716440414,0.003304675716440414,0.003304675716440414,0.003304675716440414,0.003304675716440414,0.003304675716440414
285,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.010733439668979161,0.01030941356733156,0.01030941356733156,0.01030941356733156,0.01030941356733156,0.01030941356733156,0.01030941356733156,0.01030941356733156,0.01030941356733156,0.01030941356733156
