,rank 4,rank 5,rank 6,rank 7,rank 8,rank 9,rank 10,rank 11,rank 12,rank 13,rank 14,rank 15,rank 16,rank 17,rank 18,rank 19,rank 20,rank 21,rank 22,rank 23,rank 24,rank 25,rank 26,rank 27,rank 28,rank 29,rank 30,rank 31,rank 32,rank 33,rank 34,rank 35,rank 36,rank 37,rank 38,rank 39,rank 40
23,0.017593003608941893,0.04587522456662035,0.04587522456662035,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189,0.01759300360894189
28,0.0012010463925978326,0.005830515653519603,0.005830515653519603,0.003770579959082276,0.003770579959082276,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0026940862386822624,0.0024964846246466324
30,0.017275937378891465,0.029054265653538924,0.029054265653538924,0.029054265653538924,0.02721316844675784,0.02721316844675784,0.02721316844675784,0.02721316844675784,0.021460068551443726,0.021460068551443726,0.021460068551443726,0.021460068551443726,0.021460068551443726,0.021460068551443726,0.021460068551443726,0.021460068551443726,0.021460068551443726,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483,0.0119821087365483
31,0.036904761904761996,0.037857142857142916,0.037857142857142916,0.037857142857142916,0.03738095238095252,0.03738095238095252,0.03738095238095252,0.03738095238095252,0.03738095238095252,0.03738095238095252,0.03738095238095252,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082,0.030000000000000082
40994,0.29533292104720676,0.07640280354566073,0.07640280354566073,0.07640280354566073,0.07640280354566073,0.07640280354566073,0.07640280354566073,0.07640280354566073,0.07640280354566073,0.07640280354566073,0.07640280354566073,0.00706039991754287,0.00706039991754287,0.00706039991754287,0.00706039991754287,0.00706039991754287,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006050298907441798,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524,0.006039991754277524
36,0.04191919191919191,0.012373737373737363,0.011868686868686857,0.007828282828282816,0.007828282828282816,0.007828282828282816,0.007828282828282816,0.007828282828282816,0.007828282828282816,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475,0.0050505050505050475
37,0.019699510831586275,0.019699510831586275,0.019699510831586275,0.019699510831586275,0.019699510831586275,0.019699510831586275,0.019699510831586275,0.019699510831586275,0.019699510831586275,0.019699510831586275,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435,0.0068888888888889435
4134,0.05009671358479942,0.042406901598758096,0.03007467318057644,0.027859001631566044,0.027859001631566044,0.027814247909210586,0.025475286574987127,0.024202819325603947,0.024202819325603947,0.024202819325603947,0.02013441122527429,0.02013441122527429,0.02013441122527429,0.02013441122527429,0.02013441122527429,0.02013441122527429,0.02013441122527429,0.02013441122527429,0.02013441122527429,0.02013441122527429,0.02013441122527429,0.02013441122527429,0.015485400503934847,0.015485400503934847,0.011209602812511129,0.011209602812511129,0.011209602812511129,0.011209602812511129,0.011209602812511129,0.011209602812511129,0.011209602812511129,0.011209602812511129,0.011209602812511129,0.011209602812511129,0.011209602812511129,0.011209602812511129,0.011209602812511129
39,0.0011772570899725998,0.0024930753713081483,0.0024930753713081483,0.0024930753713081483,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0008910018118912928,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808,0.0007877663438559808
40,0.027068857915539826,0.058259829415435824,0.058259829415435824,0.02792490118577072,0.02792490118577072,0.02792490118577072,0.02416892032452671,0.02416892032452671,0.02416892032452671,0.02416892032452671,0.02416892032452671,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409,0.02253588516746409
41,0.10435774540140508,0.04369303768368085,0.04369303768368085,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.02737469689646116,0.021022414299045108,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162,0.0009037743554144162
4136,0.06166666666666662,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.00833333333333329,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949,0.004999999999999949
43,0.047647058823529376,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.045522875816993436,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098,0.0005637254901960098
44,0.014988161857292369,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.009120224767118372,0.008373348694335293,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388,0.00671861238772388
40997,0.01431359206020221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.023627542062947964,0.01839494284473293,0.017424452647493743,0.017424452647493743,0.017424452647493743,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954,0.0021402621090954
40999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.015115566694514138,0.021760335181387813,0.021760335181387813,0.021760335181387813,0.021760335181387813,0.021760335181387813,0.021760335181387813,0.021760335181387813,0.021760335181387813,0.015115566694514138,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209,0.010665046454520209
41004,0.00841786796509674,0.0012190628529702833,0.0012190628529702833,0.0012190628529702833,0.0012190628529702833,0.0012190628529702833,0.0002673362294771665,0.0002673362294771665,0.0002673362294771665,0.0002673362294771665,0.0002673362294771665,0.0002673362294771665,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517,0.0002560977024568517
50,0.012160832202623244,0.009130529172320215,0.009130529172320215,0.009130529172320215,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.008437991858887384,0.0060606060606060545,0.0060606060606060545
41007,0.020993641676353814,0.02476421133894444,0.02476421133894444,0.013982395688707721,0.013982395688707721,0.013982395688707721,0.013982395688707721,0.013982395688707721,0.013982395688707721,0.013982395688707721,0.013982395688707721,0.013982395688707721,0.011682047150299637,0.0008821876755946758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.011666666666666659,0.006666666666666654,0.006666666666666654,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255,0.0066666666666666255
54,0.04570859911955055,0.04190741400966533,0.04190741400966533,0.02079961026777076,0.02079961026777076,0.02079961026777076,0.02079961026777076,0.02079961026777076,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.018479755895554426,0.009816823510384806,0.009816823510384806,0.009816823510384806,0.009816823510384806,0.009816823510384806,0.009816823510384806,0.009816823510384806,0.009816823510384806
4153,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,0.003333333333333334,1.7347234759768068e-17,1.7347234759768068e-17,1.7347234759768068e-17,1.7347234759768068e-17
59,0.06355555555555559,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238,0.0019316239316239238
60,0.0012054722479311608,0.008644042802657223,0.008644042802657223,0.008644042802657223,0.008644042802657223,0.008644042802657223,0.008644042802657223,0.008644042802657223,0.008644042802657223,0.008644042802657223,0.0010634369127050652,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775,0.0010494260890831775
61,0.005000000000000011,0.0050000000000000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.009172359855099677,0.007137795506426514,0.007137795506426514,0.007137795506426514,0.007137795506426514,0.007137795506426514,0.007137795506426514,0.007137795506426514,0.007137795506426514,0.007137795506426514,0.007137795506426514,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145,0.004993613816718145
187,0.005370370370370374,0.00436507936507937,0.00436507936507937,0.00436507936507937,0.00436507936507937,0.00436507936507937,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221,0.003830227743271221
4329,0.046071428571428485,0.0423214285714284,0.0423214285714284,0.0423214285714284,0.03321428571428558,0.03321428571428558,0.024107142857142768,0.024107142857142768,0.024107142857142768,0.023749999999999997,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508,0.008571428571428508
4340,0.02119152508608664,0.05026395173453997,0.05026395173453997,0.05026395173453997,0.05026395173453997,0.05026395173453997,0.05026395173453997,0.05026395173453997,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092,0.010417797888386092
